"Code du groupement d'utilisation";"Libellé du groupement d'utilisation";"Continent";"Code du pays";"Libellé du pays";"Libellé du flux";"Valeur DHS Janvier 2017";"Valeur DHS Février 2017";"Valeur DHS Mars 2017";"Valeur DHS Avril 2017";"Valeur DHS Mai 2017";"Valeur DHS Juin 2017";"Valeur DHS Juillet 2017";"Valeur DHS Aout 2017";"Valeur DHS Septembre 2017";"Valeur DHS Octobre 2017";"Valeur DHS Novembre 2017";"Valeur DHS Décembre 2017";"Valeur DHS Janvier 2018";"Valeur DHS Février 2018";"Valeur DHS Mars 2018";"Valeur DHS Avril 2018";"Valeur DHS Mai 2018";"Valeur DHS Juin 2018";"Valeur DHS Juillet 2018";"Valeur DHS Aout 2018";"Valeur DHS Septembre 2018";"Valeur DHS Octobre 2018";"Valeur DHS Novembre 2018";"Valeur DHS Décembre 2018";"Valeur DHS Janvier 2019";"Valeur DHS Février 2019";"Valeur DHS Mars 2019";"Valeur DHS Avril 2019";"Valeur DHS Mai 2019";"Valeur DHS Juin 2019";"Valeur DHS Juillet 2019";"Valeur DHS Aout 2019";"Valeur DHS Septembre 2019";"Valeur DHS Octobre 2019";"Valeur DHS Novembre 2019";"Valeur DHS Décembre 2019";"Valeur DHS Janvier 2020";"Valeur DHS Février 2020";"Valeur DHS Mars 2020";"Valeur DHS Avril 2020";"Valeur DHS Mai 2020";"Valeur DHS Juin 2020";"Valeur DHS Juillet 2020";"Valeur DHS Aout 2020";"Valeur DHS Septembre 2020";"Valeur DHS Octobre 2020";"Valeur DHS Novembre 2020";"Valeur DHS Décembre 2020";"Valeur DHS Janvier 2021";"Valeur DHS Février 2021";"Valeur DHS Mars 2021";"Valeur DHS Avril 2021";"Valeur DHS Mai 2021";"Valeur DHS Juin 2021";"Valeur DHS Juillet 2021";"Valeur DHS Aout 2021";"Valeur DHS Septembre 2021";"Valeur DHS Octobre 2021";"Valeur DHS Novembre 2021";"Valeur DHS Décembre 2021";
"1";"ALIMENTATION, BOISSONS ET TABACS";"AFRIQUE";"GM";"GAMBIE";"Exportations FAB";"1237920";"9412385,86";"6017546";"4091341";"5063805";"1915225";"2060230,08";"1734712,08";"1839838";"4543116";"3524700";"4745343,4";"3081381";"4804777,35";"5568539";"737322";"6902965";"578930";"2922611,8";"1026411";"3329285";"2420611";"7564713,637";"10476528,33";"4237768";"28179810";"32464243";"32512375";"15674935";"5310940";"5984292,17";"6250376";"5085555";"4371895";"3698541";"5675415";"2574278";"1856349";"11799578";"1988975";"5848918,82";"5668691";"5789352,375";"3533409";"4547287";"5461976,94";"9868612";"8577699";"7203637";"7681788";"9616343";"13578825,538";"3911025";"3808612";"0";"0";"0";"0";"0";"0";
"1";"ALIMENTATION, BOISSONS ET TABACS";"AFRIQUE";"GQ";"GUINEE EQUATORIALE";"Exportations FAB";"4600869";"3360795";"7745282";"12163088,24";"3834889";"7052836";"2638887";"7439526";"232860";"9302207";"4574091";"3059027";"649343";"2688123";"3692366";"4876889";"4618922";"1203107";"5684018";"1588689";"3578752";"835253";"4619730";"2719425";"2156093";"4439179";"3815229";"3233142";"3488989";"4199347";"483993";"1723923";"2333565";"7114291";"4405767";"6483261";"5788336";"10856074";"5254923";"8730129";"3254767";"3778464";"6469054";"1147098";"2619394";"5756702";"7230854";"14256865";"5409032";"5439451";"8963211";"4720742";"4053896";"4669833";"0";"0";"0";"0";"0";"0";
"1";"ALIMENTATION, BOISSONS ET TABACS";"AFRIQUE";"KE";"KENYA";"Importations CAF";"896726";"31184";"0";"636357";"774170";"4303384";"1309375";"899856";"1926186";"0";"165931";"5604";"1117827";"0";"0";"214851";"6877275";"2861868";"718932";"296918";"91726";"369930";"634140";"543";"8781";"8266";"672815";"805613";"1487613";"379635";"113026";"86184";"19211";"553112";"174229";"178";"17626";"30664";"18057";"980025";"75680";"1298832";"499971";"73100";"0";"0";"855219";"700227";"16259";"28173";"9660";"1350894";"151621";"33521";"0";"0";"0";"0";"0";"0";
"1";"ALIMENTATION, BOISSONS ET TABACS";"AFRIQUE";"MG";"MADAGASCAR";"Exportations FAB";"3672835";"3669629";"0";"3275043";"2837706";"2042105";"2324116,48";"571587,39";"2344141";"549446";"1148265,97";"1668033";"386105";"1155832,95";"3476437";"4126660,751";"7353726,028";"551631";"3981010,214";"3960416,74";"2891171,722";"1075414";"2831871";"335784";"0";"536485";"0";"1685012";"2212841";"1709568";"0";"1671721";"1884482";"1675957";"0";"2234550";"0";"1922706";"1650333";"565105";"1107611";"2918741,3";"1082551";"3380818";"0";"1663287";"2698836";"2201473";"1136552";"4322777";"2697095";"1130890";"2650085,8";"1123410";"0";"0";"0";"0";"0";"0";
"1";"ALIMENTATION, BOISSONS ET TABACS";"AFRIQUE";"NE";"NIGER";"Exportations FAB";"4749853,168";"5867873,803";"12923393,74";"4698039,558";"6382035,072";"11159833,659";"8765139,024";"9192363,04";"13231102,695";"4496023,105";"11551849";"6965286,846";"5635134,19";"3557666";"10652481,416";"3626289";"6375886";"3127354,17";"11172526";"6533659,2";"5907718,23";"8895186,3";"2631067";"8835192";"9473948,332";"5891466";"10751072,583";"6859674";"10419052,759";"6304101,38";"9010392,4";"1949319,37";"1714154";"15677437";"3732020,3";"9163794,52";"3098361";"9998305,28";"6669738";"869689";"8506812";"13840204,96";"8223782,84";"7367022";"12913414";"16479344";"6847265";"11761455";"1945482";"8297246,75";"9545626";"10115100";"4124581,1";"12076513";"0";"0";"0";"0";"0";"0";
"1";"ALIMENTATION, BOISSONS ET TABACS";"AFRIQUE";"SD";"SOUDAN";"Exportations FAB";"12813628,4";"687909";"12771520";"4358197";"32051903";"46663726";"22664979";"18355954";"1418963";"2817059";"4887124";"9283050";"3855805";"20693230";"4133172";"16651029";"0";"0";"2221549";"372741";"4434642";"4343976";"7738217";"8493254";"17782530";"1428600";"0";"519974";"0";"1098508";"550520";"0";"3217327";"0";"1095879";"2216008";"0";"4286800";"0";"4746891";"2124439";"2224268";"552182";"0";"2523054";"539231";"0";"1135948";"0";"509051";"0";"160825";"0";"484558";"0";"0";"0";"0";"0";"0";
"1";"ALIMENTATION, BOISSONS ET TABACS";"AMERIQUE";"BM";"BERMUDES";"Importations CAF";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"18229";"2016";"0";"12770";"0";"0";"0";"0";"0";"0";
"1";"ALIMENTATION, BOISSONS ET TABACS";"AMERIQUE";"CU";"CUBA";"Exportations FAB";"0";"0";"0";"1369882";"0";"678956";"0";"0";"1333715";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1291731";"772425";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1151932";"0";"0";"0";"0";"0";"0";"1976527";"0";"993946";"1666476";"0";"970485";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"1";"ALIMENTATION, BOISSONS ET TABACS";"AMERIQUE";"US";"ETATS-UNIS";"Exportations FAB";"139163259,396";"95721912,992";"136151708,748";"79790725,25";"95640026,897";"70849998,801";"87964523,138";"93282558,884";"38317303,821";"150403875,371";"128255740,547";"183031816,691";"161679373,15";"72560995,214";"123234282,093";"111850417,413";"103282317,41";"101244594,781";"116907021,941";"121538392,831";"80676845,527";"125536670,513";"167579581,889";"205808024,535";"252951684,596";"200105781,652";"207234091,736";"146297113,042";"135673083,317";"98653610,523";"132022570,746";"73817583,233";"107330838,097";"131958474,025";"201609290,15";"212642847,005";"259215182,39";"287835736,171";"212615055,835";"165081440,122";"176743695,939";"105674172,736";"114588452,52";"70345298,401";"139853795,392";"167011559,408";"222062008,853";"208694011,758";"219370345,693";"209994868,146";"125510090,304";"92920845,278";"107115167,9";"141686578,13";"0";"0";"0";"0";"0";"0";
"1";"ALIMENTATION, BOISSONS ET TABACS";"AMERIQUE";"UY";"URUGUAY";"Exportations FAB";"0";"0";"0";"0";"0";"0";"0";"405488";"245376";"0";"0";"186531";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"237855";"238330";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"230477";"244246";"0";"0";"0";"0";"0";"0";"0";"0";"0";"207564";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"1";"ALIMENTATION, BOISSONS ET TABACS";"ASIE";"CN";"CHINE";"Importations CAF";"212749456";"242762212";"238358512";"238603708";"279721305,88";"251923820";"214382979";"228522629,6";"202831331";"151224616,01";"185218227";"137985371";"269747982";"213782690";"290856453,474";"179967692";"262327554,6";"149727649,68";"257751817";"298651545";"143976561";"108214989";"190943334";"185656202,43";"314316410,62";"249611234";"195158487";"142152250";"203820521,4";"374106875,19";"203388981,88";"125713356,41";"459648093";"128322860";"108238029";"140702664";"157881803";"237876088";"114711907";"213130858";"315824860";"318349198";"253012791";"177525500";"134043250";"140504677";"185858120,47";"203314202";"160495391";"178730632,31";"167524470";"180075838,001";"161553574,094";"167509713,3";"0";"0";"0";"0";"0";"0";
"1";"ALIMENTATION, BOISSONS ET TABACS";"ASIE";"GE";"GEORGIE";"Importations CAF";"0";"0";"0";"26144";"20022";"25530";"13472";"213343";"287757";"6974";"0";"0";"3415";"6922";"13803";"24088";"17068";"0";"161925";"0";"6340";"25207";"41659";"8123";"6003";"0";"8890";"17933";"0";"29721";"33652";"26187";"0";"26197";"69657";"43524";"9587";"5051";"40891";"162855";"0";"0";"89753";"0";"0";"0";"0";"0";"0";"0";"0";"0";"16186";"6249";"0";"0";"0";"0";"0";"0";
"1";"ALIMENTATION, BOISSONS ET TABACS";"ASIE";"KG";"KIRGHIZISTAN";"Importations CAF";"1079558,85";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"28119";"0";"0";"0";"0";"0";"0";"0";"0";"18898";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"1";"ALIMENTATION, BOISSONS ET TABACS";"ASIE";"LB";"LIBAN";"Exportations FAB";"20310020";"38892508";"48393208,424";"33670709";"60233255";"43773538";"50721978";"60126211";"32990717";"36777960";"30190322";"27631196";"31462051";"36621017";"39629825";"36794737";"32640095";"41278901";"51847386";"49880401";"52986318";"70798719";"46707385";"28779972";"49687222";"25556787";"41544471";"27136355";"34149306";"47778435";"48027509";"24166323";"32887452";"52276160";"23075398";"9640462";"24832153";"92394531";"20776327";"57251364";"37314128";"37222202";"18275569";"14100580";"8518255";"16613502";"20728297,84";"30625710";"20479507";"28363205";"25320815";"33706983";"24705299";"27702602,29";"0";"0";"0";"0";"0";"0";
"1";"ALIMENTATION, BOISSONS ET TABACS";"ASIE";"QA";"QATAR";"Exportations FAB";"7332198,54";"8621576,24";"8368284,29";"7966004,15";"10068515,39";"16192789,13";"28625899,33";"16782404,47";"20078918,1";"24307004,09";"30115277,91";"32794038,8";"28867448,21";"32740623,21";"45399482";"24279036,16";"22875887,4";"19452784,73";"15201500";"18213190,18";"25689832,17";"23795522,32";"27733164,86";"34004850,084";"34372959,587";"36407164,43";"28928666,2";"33546362,43";"26275041,29";"18654830,22";"17550871,2";"18440514,67";"19988128,2";"24973754,96";"22809326,4";"19581140,5";"41330720,69";"26968762,77";"20783607,31";"22513745,28";"16028069,8";"27307280,47";"16948082,27";"17438246";"12612058,51";"35726531,425";"16276469";"22169155,712";"27441050,36";"17646147";"18003049,7";"13064564,48";"12351913,92";"12451262,78";"0";"0";"0";"0";"0";"0";
"1";"ALIMENTATION, BOISSONS ET TABACS";"AUSTRALIE";"FJ";"FIDJI";"Exportations FAB";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"713349";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"607400";"197940";"0";"0";"0";"0";"0";"0";"0";"0";"0";"388870";"389507";"0";"0";"0";"0";"0";"0";"0";
"1";"ALIMENTATION, BOISSONS ET TABACS";"AUSTRALIE";"TK";"TOKELAU";"Importations CAF";"2880";"12821";"8671";"22735";"15233";"7722";"5818";"19806";"1717";"15351";"7159";"16105";"6573";"5843";"49317";"0";"0";"811";"1614";"4777";"0";"2004";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"1";"ALIMENTATION, BOISSONS ET TABACS";"EUROPE";"AL";"ALBANIE";"Importations CAF";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1487";"0";"0";"0";"0";"0";"0";"0";"1464";"0";"1647";"0";"0";"4186,38";"0";"0";"0";"0";"0";"320";"0";"0";"0";"601";"0";"1388";"7462";"0";"21953";"0";"0";"0";"0";"0";"0";"0";
"1";"ALIMENTATION, BOISSONS ET TABACS";"EUROPE";"DE";"ALLEMAGNE";"Exportations FAB";"127786923,668";"112731369,18";"109748437,601";"75279916,073";"84504009,32";"68842781,02";"70907949,834";"78898145,215";"47738960,55";"94228912,902";"114325243,257";"143787809,71";"102079083,557";"174614687,303";"88076286,417";"107453440,414";"75255005,008";"88093859,427";"52051006,306";"76132680,344";"44578609,448";"70121522,775";"131422005,877";"139615088,521";"81543840,87";"93359782,749";"91967997,199";"116385290,922";"199221960,462";"51905369,814";"45191385,134";"98415595,467";"47755675,526";"109235718,364";"73033631,533";"137108743,602";"97505965,796";"83869639,828";"106328559,621";"155533662,445";"100673496,348";"80970123,605";"106452966,921";"72795476,011";"99427712,112";"101166004,566";"95305134,76";"150192432,04";"118517841,151";"160397524,54";"178786843,056";"199493390,689";"101429666,964";"147268363,179";"0";"0";"0";"0";"0";"0";
"1";"ALIMENTATION, BOISSONS ET TABACS";"EUROPE";"ES";"ESPAGNE";"Importations CAF";"131402250";"134125074,5";"154166732";"133876305";"146693377";"107902562,3";"146034069";"141535672,68";"116981216,82";"188127838";"201178178,36";"178160646";"164452279,121";"176225272,401";"230671198,956";"247162346,889";"238393532,52";"199447128,92";"155664847,18";"122707266,908";"156432312";"226235870";"222685103,66";"192895251,806";"160615357,976";"190558426,914";"206155079,721";"236304408,325";"191718364";"173657545,001";"176277950,05";"154451269";"181109836,7";"219248245,57";"217858532,2";"263046796,648";"197882210,58";"222239941,804";"268474787,835";"278021115,4";"252105531,321";"246024468,778";"268326211,2";"278878042,33";"317149914,784";"279379345";"362805100,67";"365714738,798";"243520521,111";"283553896,604";"437059210,65";"369749643,32";"305951284,917";"337799101,04";"0";"0";"0";"0";"0";"0";
"1";"ALIMENTATION, BOISSONS ET TABACS";"EUROPE";"LU";"LUXEMBOURG";"Exportations FAB";"128034,43";"0";"0";"0";"0";"149136,8";"178584,45";"0";"0";"15643";"0";"0";"0";"187299,69";"0";"0";"0";"0";"133421,67";"0";"0";"0";"165133,38";"0";"0";"0";"0";"0";"183917,17";"0";"0";"129712,57";"0";"0";"0";"0";"0";"140990,73";"0";"0";"208594,7";"0";"0";"0";"0";"207205,78";"0";"0";"0";"0";"193765,1";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"1";"ALIMENTATION, BOISSONS ET TABACS";"EUROPE";"NO";"NORVEGE";"Importations CAF";"10818434";"9041344";"9130295";"9990121";"10645825";"6637816";"10865598";"9594316";"7883578";"11818741";"9252434";"7902269";"10208342";"6864199";"9708422";"12042478";"9708161";"8501015";"17076041";"9608760";"9461353";"11183226";"11861956";"10920049";"11164072";"7497396";"10294629";"13558874";"8061541";"8615411";"15049033";"7178576";"10673534";"9175478";"9775590";"12799107";"11116482";"10575450";"8175196";"3344300";"4880874";"18115438";"7287061";"8163504";"6896443";"7400408";"7628833";"8582060";"7487811";"7364241";"12950067";"8211001";"12060167";"12197561";"0";"0";"0";"0";"0";"0";
"1";"ALIMENTATION, BOISSONS ET TABACS";"EUROPE";"SM";"SAINT-MARIN";"Importations CAF";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"103800";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"73781";"277630";"0";"341380";"0";"69348";"0";"0";"0";"0,01";"264985";"1261976";"0";"752790";"0";"0";"0";"0";"0";"0";"0";
"1";"ALIMENTATION, BOISSONS ET TABACS";"AFRIQUE";"AO";"ANGOLA";"Exportations FAB";"8182307";"12163787,92";"8825921";"12717878,68";"3208193,26";"9165684,6";"14845781,3";"24220653";"12104466,512";"16627064,03";"4770265";"41821901";"11170120,875";"15963128";"20850868,374";"8731546";"6005345";"23211531";"8231028,675";"18523124";"3728488";"9932508";"9297997";"20880061,75";"11562795";"15410817";"15913033";"4876690";"12975933,83";"7000950,44";"8367610";"6878203";"5559308";"19085579,39";"3316953";"3727539,855";"6242740";"4895087,545";"2166011";"5484075,125";"2218809";"2750058";"9531420";"2281858";"4067952,89";"9148887";"11833393,6";"2994369";"3514333";"729599,855";"4700445";"5224214";"2832488";"1266515";"0";"0";"0";"0";"0";"0";
"1";"ALIMENTATION, BOISSONS ET TABACS";"AFRIQUE";"CF";"REPUBLIQUE CENTRAFRICAINE";"Exportations FAB";"2096339";"624652";"399472";"503484";"1234218,8";"2895434";"1173557";"3213249";"42622";"992606";"0";"541271";"624872";"0";"745433";"507013";"1063117";"1859930";"660563";"733678";"1593013";"1802796";"830668";"1223737";"367117";"0";"342408";"847310";"2280855";"3090209";"1194976";"796889";"1172652";"619988";"1829778";"2769291";"1524204";"2342186";"3838468";"1050114";"4898278";"1015374";"5080813";"1421116";"2244950";"3321458";"1675436";"4067218";"4152587";"4075157";"6683245";"942155";"2846800";"0";"0";"0";"0";"0";"0";"0";
"1";"ALIMENTATION, BOISSONS ET TABACS";"AFRIQUE";"DZ";"ALGERIE";"Importations CAF";"5913959";"1605635";"270824";"18679391";"26991193";"3505746";"1495996";"0";"625428";"482798";"2300855";"4592484";"1013511";"1660218";"3645971";"20347598";"40572057";"3900926";"920554";"2154411";"18516";"4960672";"9944219";"7142864";"3671668";"21195489";"43205216";"55443560";"30977365,53";"1854355";"2626799";"1185709";"4685175";"8039308";"9328467";"6999540,28";"11209617,285";"9814439";"46781738";"110340667";"70179089";"7809710";"1496154";"7871134";"4995893";"9446133";"2739162";"4449533";"3198988";"17931969";"148170832";"62934353";"10900128";"3485846";"0";"0";"0";"0";"0";"0";
"1";"ALIMENTATION, BOISSONS ET TABACS";"AFRIQUE";"MW";"MALAWI";"Importations CAF";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"10310047";"0";"0";"9777942";"2236336";"0";"0";"0";"0";"0";"0";"0";"16934864";"8479197";"0";"0";"0";"2066797";"0";"0";"0";"0";"0";"0";"17725733";"0";"16505020";"0";"0";"2503";"0";"0";"0";"0";"0";"0";"18074940";"6024060";"0";"0";"9711";"6157693";"0";"0";"0";"0";"0";"0";"0";"0";
"1";"ALIMENTATION, BOISSONS ET TABACS";"AFRIQUE";"TD";"TCHAD";"Exportations FAB";"0";"0";"384595";"409108";"1073502";"0";"381571";"499414";"7200";"1066531";"1608584";"385284,68";"364011";"552651";"695511";"0";"62700";"845710";"2711707";"449411";"0";"138782";"734108";"1455288";"1192508";"366075";"0";"1723835";"2096693";"235682";"2089652";"1064634";"2054535";"620116";"137232";"4123508";"942349";"0";"1137600";"1591367";"1564745";"1132144";"3813497";"1093202";"935090";"2070338";"1028555";"1823882";"254674";"811948";"3468164";"1109753";"252432";"2960350";"0";"0";"0";"0";"0";"0";
"1";"ALIMENTATION, BOISSONS ET TABACS";"AMERIQUE";"AN";"ANTILLES NEERLANDAIS";"Exportations FAB";"0";"0";"508629";"0";"627025";"0";"0";"0";"0";"504518";"0";"0";"0";"0";"0";"0";"0";"531205";"0";"0";"0";"0";"526448";"0";"0";"0";"0";"549804";"0";"0";"0";"0";"0";"510125";"0";"0";"0";"0";"521966";"0";"529868";"0";"0";"0";"0";"0";"568927";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"1";"ALIMENTATION, BOISSONS ET TABACS";"AMERIQUE";"BR";"BRESIL";"Importations CAF";"357271470";"506993622";"592826523";"332014489";"311418195";"468896459";"794811655";"276599821";"616191391";"765387958";"300861993";"501505146,92";"414918832,5";"428258964";"397411839";"257269539,44";"267729699";"361777783";"360174721";"457589410";"603711759";"459960639";"159867905";"668434427";"685154757,93";"485985471";"261463444";"256750755";"139683281";"243418296";"391348969,07";"391481110";"544035286";"644191802";"366756062";"584339215";"645631709,88";"422218802";"450374234";"574030807";"398476254";"505722859";"456460159";"505785533";"603781807";"675147854";"632345260";"690360701";"638889150";"585307379";"610108332";"401050171";"139989060";"390171033";"0";"0";"0";"0";"0";"0";
"1";"ALIMENTATION, BOISSONS ET TABACS";"AMERIQUE";"CR";"COSTA RICA";"Importations CAF";"1658613";"1159691";"1179702";"1083775";"3968215";"2990110";"1499659";"2580487";"4566537,5";"3381834,04";"4884108";"2337201,6";"2234089";"1195787";"1341051";"3714607";"9932076";"9791614,6";"5540463";"11614929";"3590549";"2130845";"2124332";"1810005";"2344603";"4188178";"1488364";"5375782";"6238319";"3762358";"4561870";"5487642";"4397328";"4938008";"4128174";"4218499,76";"3728631,97";"3713550,79";"8434414";"5923198";"8719004";"4858014";"4879957";"6922480";"5623087";"3895331";"5822906";"2560519";"2885400";"3252306";"4739903";"5668157";"6777000";"5271117";"0";"0";"0";"0";"0";"0";
"1";"ALIMENTATION, BOISSONS ET TABACS";"AMERIQUE";"GF";"GUYANE FRANCAISE";"Importations CAF";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1504";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"1";"ALIMENTATION, BOISSONS ET TABACS";"AMERIQUE";"JM";"JAMAIQUE";"Importations CAF";"0";"0";"0";"0";"0";"0";"0";"0";"0";"4850";"0";"0";"0";"0";"0";"0";"12238";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"108902";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"123274";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"1";"ALIMENTATION, BOISSONS ET TABACS";"AMERIQUE";"PE";"PEROU";"Importations CAF";"4498732";"1838367";"5195401";"3212018";"20576103";"9944730";"17875110";"23889273";"5330555";"3275582";"1554727";"1222911,4";"2653496";"5336399";"8118606";"6792049";"20152649";"19466066";"11770410";"16606889";"11986400";"9961942";"5442824";"3528357";"4627962";"4772358";"3455104";"6967880";"24597206,58";"9012454";"6275594";"9518739";"15185802";"11326571";"9456144";"6348523";"5236456,49";"7559337";"4977504";"4388102";"6745804";"9141677";"7737723";"8980246";"4705755";"5257707,48";"5730498";"3393304,88";"5074169";"6181353";"8245314";"10026536";"16114173";"15081811";"0";"0";"0";"0";"0";"0";
"1";"ALIMENTATION, BOISSONS ET TABACS";"ASIE";"AE";"EMIRATS ARABES UNIS";"Importations CAF";"54371116";"55540841";"65313640";"89772971";"78523421";"15573984";"13616504";"7739465";"24145430";"19341873";"33266629";"51643794";"65670634";"51273641";"48039426";"37195386";"67094798";"22800359";"9716260,01";"23807976,88";"28962935";"58669958";"75867590";"109307108";"101780544";"87844869";"85485601";"78724130";"56639991";"39583069";"21893983";"12098755";"26491200";"41665883";"57058373";"132860384";"58164228";"70163470";"85017273";"107417978";"36322202";"9093227";"9189355";"21235832";"20514174";"24047881";"21907130";"39527763";"80865795";"110880291";"156453454,131";"111676263";"45327849";"35846901,289";"0";"0";"0";"0";"0";"0";
